Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
38.839,1,42.3,11.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.2,5.7%
39.23,1,42.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.5,5.7%
39.206,1,42.3,13.3%,50000,800191424,250000496,0.9160,1.1000,1.1000,1.1000,7449.6,5.7%
39.442,1,43.3,12.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.3,5.7%
39.626,1,42.3,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7449.1,5.7%
39.809,1,42.3,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.8,5.7%
39.993,1,43.8,14.5%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.6,5.7%
40.229,1,42.3,22.4%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.3,5.7%
40.474,1,42.3,13.2%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7448.6,5.7%
40.657,1,43.3,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.7,5.7%
40.840,1,42.8,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.4,5.7%
41.24,1,42.8,14.6%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.3,5.7%
41.268,1,42.3,16.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.8,5.7%
41.494,1,42.8,13.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.6,5.7%
41.677,1,43.3,12.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.7,5.7%
41.860,1,42.8,11.1%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.5,5.7%
42.44,1,43.3,15.7%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7447.8,5.7%
42.287,1,41.8,18.3%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.5,5.7%
42.514,1,42.3,13.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.0,5.7%
42.698,1,42.3,14.9%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.0,5.7%
42.881,1,42.8,12.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.8,5.7%
43.65,1,42.3,15.7%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.4,5.7%
43.300,1,41.8,16.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7447.8,5.7%
43.483,1,42.8,13.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7448.4,5.7%
43.666,1,43.3,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7447.5,5.7%
43.850,1,43.8,14.5%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.4,5.7%
44.82,1,41.8,18.4%,50000,800191424,500000992,0.9160,1.1000,1.1000,1.1000,7448.2,5.7%
44.320,1,42.3,12.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.3,5.7%
44.503,1,42.8,13.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.1,5.7%
44.686,1,43.8,12.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7448.3,5.7%
44.869,1,43.3,12.2%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7448.9,5.7%
45.102,1,42.8,17.4%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7448.7,5.7%
45.343,1,43.3,12.0%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7448.9,5.7%
45.527,1,43.3,12.5%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7449.8,5.7%
45.710,1,42.8,13.5%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.1,5.7%
45.893,1,42.8,14.6%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7450.5,5.7%
46.137,1,42.3,16.8%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.6,5.7%
46.370,1,43.3,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.6,5.7%
46.553,1,43.8,14.7%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.3,5.7%
46.737,1,42.8,11.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7450.6,5.7%
46.920,1,42.8,14.0%,50000,800191424,500000992,0.9160,1.1000,1.1000,1.1000,7451.1,5.7%
47.155,1,43.8,15.0%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.2,5.7%
47.339,1,43.3,12.3%,50000,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7451.9,5.7%
47.522,1,42.8,12.5%,50000,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7452.2,5.6%
47.706,1,43.3,12.2%,50000,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7452.7,5.6%
47.939,1,43.3,19.1%,50000,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7451.9,5.7%
