Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
55.703,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7066.3,10.5%
56.70,1,55.5,100.0%,50005,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6955.7,11.9%
56.352,1,56.4,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6872.6,13.0%
56.713,1,55.0,99.4%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6913.1,12.5%
57.23,1,55.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6989.3,11.5%
57.402,1,55.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7168.2,9.2%
57.711,1,54.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7151.0,9.5%
57.977,1,55.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7078.2,10.4%
58.302,1,56.0,98.5%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7012.5,11.2%
58.633,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6964.2,11.8%
58.913,1,55.5,100.0%,50005,600169920,500000992,0.9160,1.1000,1.1000,1.1000,6904.8,12.6%
59.201,1,56.9,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7028.0,11.0%
59.608,1,55.5,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6961.1,11.9%
59.912,1,56.4,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6892.7,12.7%
60.224,1,56.4,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6802.6,13.9%
60.598,1,55.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6866.7,13.1%
61.12,1,56.0,99.4%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6883.0,12.9%
61.380,1,56.4,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7081.2,10.3%
61.693,1,55.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7010.8,11.2%
62.20,1,57.4,100.0%,50000,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6924.3,12.3%
62.320,1,56.4,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7103.2,10.1%
62.733,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7026.8,11.0%
63.68,1,55.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6969.6,11.8%
63.387,1,56.4,98.3%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6979.3,11.6%
63.752,1,56.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7105.8,10.0%
64.0,1,55.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7050.3,10.7%
64.257,1,55.5,99.1%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6963.7,11.8%
64.630,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6898.0,12.7%
64.973,1,55.5,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6830.0,13.5%
65.313,1,56.0,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6763.3,14.4%
65.608,1,56.0,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6691.7,15.3%
65.913,1,56.4,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6863.3,13.1%
66.311,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6833.7,13.5%
66.661,1,56.0,100.0%,50005,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6969.8,11.8%
66.952,1,57.4,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6978.6,11.6%
67.322,1,56.4,100.0%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,7066.4,10.5%
67.713,1,56.4,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,7038.0,10.9%
68.124,1,56.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7165.0,9.3%
68.420,1,56.0,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7097.3,10.1%
68.752,1,56.9,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7014.6,11.2%
69.123,1,55.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6952.4,12.0%
69.417,1,56.0,100.0%,50005,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6858.4,13.2%
69.730,1,56.4,100.0%,50000,600117184,199995120,0.8500,1.1000,1.1000,1.1000,6776.4,14.2%
69.960,1,56.4,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6942.9,12.1%
70.272,1,56.9,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,6921.1,12.4%
70.623,1,56.9,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,6854.7,13.2%
70.953,1,56.9,100.0%,50005,600169920,199995120,0.8500,1.1000,1.1000,1.1000,7023.1,11.1%
71.216,1,55.5,100.0%,50005,600169920,200008304,0.8500,1.1000,1.1000,1.1000,7013.9,11.2%
71.553,1,56.9,98.4%,50005,600117184,200008304,0.8500,1.1000,1.1000,1.1000,6906.7,12.6%
