Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
44.145,1,37.4,12.5%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7450.2,5.7%
44.328,1,38.9,13.5%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7451.2,5.7%
44.558,1,37.0,19.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.7,5.7%
44.810,1,37.4,11.8%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7450.2,5.7%
44.993,1,37.4,12.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.6,5.7%
45.176,1,37.4,13.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.9,5.7%
45.359,1,37.4,15.9%,0,800191424,250000496,0.8600,1.1000,1.1000,1.1000,7449.9,5.7%
45.600,1,36.5,16.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.7,5.7%
45.833,1,37.9,15.8%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7450.1,5.7%
46.17,1,37.9,11.1%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7449.5,5.7%
46.201,1,37.9,13.7%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7449.4,5.7%
46.384,1,37.9,15.9%,0,800191424,500000992,0.9260,1.1000,1.1000,1.1000,7449.4,5.7%
46.620,1,37.9,12.8%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.5,5.7%
46.803,1,37.0,12.5%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7449.3,5.7%
46.986,1,37.0,14.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.2,5.7%
47.169,1,37.0,12.2%,0,800191424,249987312,0.8600,1.1000,1.1000,1.1000,7449.6,5.7%
47.403,1,37.0,18.4%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.6,5.7%
47.653,1,37.0,12.2%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,7449.1,5.7%
47.837,1,37.4,13.5%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.1,5.7%
48.20,1,37.9,11.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7449.0,5.7%
48.203,1,38.4,13.6%,0,800244160,250000496,0.8600,1.1000,1.1000,1.1000,7449.0,5.7%
48.445,1,37.9,16.7%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7448.8,5.7%
48.672,1,38.9,12.3%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7448.8,5.7%
48.855,1,37.9,12.3%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7448.3,5.7%
