Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
39.362,1,40.9,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.7,5.6%
39.543,1,40.9,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.7,5.6%
39.724,1,41.3,15.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.8,5.6%
39.963,1,40.4,16.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
40.198,1,40.9,11.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
40.378,1,41.3,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7453.6,5.6%
40.560,1,41.3,12.7%,0,1800404352,499987808,0.9160,1.1000,1.1000,1.1000,7453.0,5.6%
40.741,1,41.8,13.2%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7453.8,5.6%
40.977,1,41.3,15.2%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7453.9,5.6%
41.217,1,41.3,15.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.1,5.6%
41.400,1,40.9,13.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.7,5.6%
41.582,1,41.3,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.0,5.6%
41.763,1,41.8,16.2%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7455.1,5.6%
41.999,1,39.9,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.9,5.6%
42.231,1,40.4,13.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.5,5.6%
42.412,1,41.8,11.4%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.1,5.6%
42.593,1,40.9,13.7%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7454.8,5.6%
42.774,1,40.9,12.8%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7454.7,5.6%
43.9,1,40.4,16.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.1,5.6%
43.247,1,42.3,14.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.2,5.6%
43.429,1,40.9,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7455.6,5.6%
43.610,1,40.9,12.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7456.0,5.6%
43.792,1,41.3,13.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7457.1,5.6%
44.29,1,40.9,17.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.2,5.6%
44.266,1,41.3,13.2%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.3,5.6%
44.450,1,41.8,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.2,5.6%
44.632,1,39.9,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.3,5.6%
44.813,1,41.3,13.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7457.5,5.6%
45.50,1,40.4,18.5%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7457.6,5.6%
45.287,1,40.9,14.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.3,5.6%
45.469,1,40.9,13.7%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7457.3,5.6%
45.651,1,41.3,12.5%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.7,5.6%
45.831,1,40.9,12.0%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7457.7,5.6%
46.65,1,39.9,17.8%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7457.6,5.6%
46.305,1,41.3,12.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7457.5,5.6%
46.486,1,40.9,10.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7458.3,5.6%
46.667,1,41.3,13.9%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7458.7,5.6%
46.849,1,41.8,14.3%,0,800191424,250000496,0.8500,1.1000,1.1000,1.1000,7460.0,5.5%
47.84,1,40.9,16.8%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7460.1,5.5%
47.319,1,40.9,11.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7460.5,5.5%
47.500,1,40.4,14.9%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7460.6,5.5%
47.683,1,41.3,13.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7459.9,5.6%
47.865,1,40.9,13.0%,0,900228544,274680160,0.8500,1.1000,1.1000,1.1000,7458.8,5.6%
48.93,1,41.3,18.1%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7458.4,5.6%
48.333,1,41.8,14.3%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7456.7,5.6%
48.514,1,40.9,10.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7454.7,5.6%
48.695,1,41.3,12.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7454.1,5.6%
48.876,1,40.9,12.2%,0,800244160,250000496,0.8500,1.1000,1.1000,1.1000,7452.2,5.6%
