Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
83.189,1,66.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6594.6,16.5%
83.959,1,66.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7197.7,8.9%
84.779,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6708.9,15.1%
85.589,1,66.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7291.4,7.7%
86.409,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6822.3,13.6%
87.179,1,66.7,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,6902.5,12.6%
87.859,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6971.6,11.7%
88.599,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6949.1,12.0%
89.489,1,65.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6990.1,11.5%
90.279,1,67.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7055.7,10.7%
91.69,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6866.7,13.1%
91.889,1,66.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7085.1,10.3%
92.581,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7163.0,9.3%
93.189,1,66.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6753.1,14.5%
93.839,1,66.7,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7127.0,9.8%
94.599,1,66.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6974.7,11.7%
95.339,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6699.7,15.2%
96.149,1,66.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7080.9,10.3%
96.999,1,66.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6525.9,17.4%
97.849,1,67.2,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7071.9,10.5%
98.639,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6869.1,13.0%
99.479,1,67.6,100.0%,0,1800457088,499987808,0.9160,1.1000,1.1000,1.1000,7104.5,10.1%
100.339,1,67.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7006.7,11.3%
101.199,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6840.4,13.4%
102.19,1,68.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7091.0,10.2%
102.868,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6875.4,13.0%
103.659,1,68.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6712.4,15.0%
104.449,1,67.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6996.0,11.4%
105.309,1,67.2,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6812.5,13.7%
106.10,1,67.6,99.7%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7093.4,10.2%
106.849,1,69.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6760.8,14.4%
107.419,1,68.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7075.9,10.4%
108.109,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7185.1,9.0%
108.702,1,69.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7000.0,11.4%
109.291,1,68.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6778.9,14.2%
109.979,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6973.9,11.7%
110.899,1,67.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6955.0,11.9%
111.729,1,68.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7007.2,11.3%
112.548,1,68.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6943.8,12.1%
113.132,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6956.4,11.9%
113.908,1,68.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7081.7,10.3%
114.689,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6661.0,15.7%
115.391,1,68.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6998.2,11.4%
116.109,1,70.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7018.6,11.1%
116.889,1,68.1,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6749.5,14.5%
117.699,1,68.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7308.0,7.5%
118.509,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,6888.5,12.8%
119.209,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6985.9,11.6%
119.939,1,69.1,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7026.6,11.0%
120.739,1,69.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7022.1,11.1%
121.599,1,68.6,100.0%,0,1800457088,500000992,0.9160,1.1000,1.1000,1.1000,7085.9,10.3%
122.389,1,69.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,6880.6,12.9%
123.199,1,68.6,100.0%,0,1800404352,500000992,0.9160,1.1000,1.1000,1.1000,7031.8,11.0%
