Time (s),USB Status,CPU Temperature ('C),CPU Utilization (%),Throttle Status,CPU Frequency (hz),Core Frequency (hz),CPU Voltage (V),Memory Controller Voltage (V),Memory I/O Voltage (V),Memory Chip Voltage (V),Memory Free (Mb),Memory Free Percent (%)
119.129,1,67.2,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7037.6,10.9%
119.870,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6793.6,14.0%
120.660,1,66.7,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7344.5,7.0%
121.450,1,66.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6736.0,14.7%
122.279,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6663.6,15.6%
123.100,1,68.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7222.9,8.6%
123.802,1,66.7,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6941.9,12.1%
124.570,1,68.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6952.8,12.0%
125.350,1,67.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6929.8,12.3%
126.210,1,67.6,100.0%,0,1800404352,499987808,0.9260,1.1000,1.1000,1.1000,6879.2,12.9%
126.990,1,67.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7129.6,9.7%
127.850,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6879.5,12.9%
128.710,1,68.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7065.4,10.5%
129.480,1,68.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6918.1,12.4%
130.230,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6910.6,12.5%
131.20,1,67.2,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6986.5,11.5%
131.760,1,67.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6990.4,11.5%
132.610,1,68.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6838.5,13.4%
133.379,1,68.1,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6710.1,15.0%
134.120,1,68.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7032.0,11.0%
134.890,1,68.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6811.2,13.8%
135.650,1,68.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7022.3,11.1%
136.160,1,68.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6937.9,12.2%
136.1000,1,68.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7136.7,9.6%
137.749,1,68.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6934.1,12.2%
138.570,1,69.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6987.6,11.5%
139.380,1,68.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7064.9,10.6%
140.150,1,68.6,99.2%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6724.9,14.9%
140.780,1,69.1,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6872.3,13.0%
141.490,1,68.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6942.0,12.1%
142.250,1,69.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,7007.8,11.3%
143.10,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7048.5,10.8%
143.801,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7032.9,11.0%
144.639,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7052.4,10.7%
145.460,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7105.1,10.0%
146.239,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6856.1,13.2%
147.39,1,70.1,100.0%,0,1800457088,499987808,0.9260,1.1000,1.1000,1.1000,6988.9,11.5%
147.569,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7129.9,9.7%
148.380,1,70.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7141.8,9.6%
149.229,1,70.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7089.0,10.2%
149.803,1,69.6,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,7153.4,9.4%
150.589,1,69.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6935.5,12.2%
151.420,1,70.1,100.0%,0,1800457088,500000992,0.9260,1.1000,1.1000,1.1000,6867.9,13.0%
152.270,1,69.6,100.0%,0,1800404352,500000992,0.9260,1.1000,1.1000,1.1000,6920.9,12.4%
